C11286,Relays,Power Relays,JZC-32F/024-ZS3(555),RELAY-TH_JZC-32F_+_XXXH,5,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPDT Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810271611_HF-Xiamen-Hongfa-Electroacoustic-JZC-32F-024-ZS3-555_C11286.pdf,1-9:0.826771654,10-29:0.694488189,30-99:0.600000000,100-499:0.519685039,500-999:0.507086614,1000-1999:0.500787402,2000-3999:0.494488189,4000-:0.491338583,258,
C113250,Relays,Power Relays,G5RL-1A-E-HR-DC5,RELAY-TH_G5RL-1A-E-HR,6,Omron Electronics,Extended,General Purpose 5VDC SPST-NO 16A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811131221_Omron-Electronics-G5RL-1A-E-HR-DC5_C113250.pdf,1-9:1.680314961,10-29:1.400000000,30-99:1.196850394,100-499:1.029921260,500-999:1.000000000,1000-1999:0.987401575,2000-3999:0.976377953,4000-:0.968503937,0,
C113333,Relays,Signal Relays,HRS1H-S-DC24V,RELAY-TH_HRS1H-X-XX,6,Zhejiang HKE,Extended,Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1810281220_Zhejiang-HKE-HRS1H-S-DC24V_C113333.pdf,1-9:0.426771654,10-29:0.351181102,30-99:0.297637795,100-499:0.251968504,500-999:0.244094488,1000-1999:0.240944882,2000-3999:0.237795276,4000-:0.236220472,133,
C113334,Relays,Power Relays,HRS1H-S-DC24V-3A,RELAY-TH_HRS1H-X-XX,6,Zhejiang HKE,Extended,General Purpose 24VDC SPDT 3A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810251813_Zhejiang-HKE-HRS1H-S-DC24V-3A_C113334.pdf,1-9:0.472440945,10-29:0.396850394,30-99:0.343307087,100-499:0.297637795,500-999:0.289763780,1000-1999:0.286614173,2000-3999:0.283464567,4000-:0.281889764,34,
C1139033,Relays,Power Relays,G2RL-1-E-HA DC5,RELAY-TH,8,Omron Electronics,Extended,- Power Relays ROHS, ,1000-:1.388976378,200-499:1.466141732,30-199:3.788976378,1-9:3.788976378,500-999:1.415748031,10-29:3.788976378,0,
C1139035,Relays,Power Relays,G2RL-1A-E-HA DC5,RELAY-TH,6,Omron Electronics,Extended,- Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201132300_Omron-Electronics-G2RL-1A-E-HA-DC5_C1139035.pdf,1000-:1.388976378,200-499:1.466141732,30-199:3.788976378,1-9:3.788976378,500-999:1.415748031,10-29:3.788976378,0,
C1139036,Relays,Power Relays,G5NB-1A-HA DC5,RELAY-TH,4,Omron Electronics,Extended,- Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2107280640_Omron-Electronics-G5NB-1A-HA-DC5_C1139036.pdf,1000-:0.681889764,200-499:0.719685039,30-199:1.859842520,1-9:1.859842520,500-999:0.694488189,10-29:1.859842520,0,
C1139037,Relays,Power Relays,G2RL-2-HA DC5,RELAY-TH,8,Omron Electronics,Extended,- Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201132300_Omron-Electronics-G2RL-2-HA-DC5_C1139037.pdf,1000-:1.313385827,200-499:1.387401575,30-199:3.582677165,1-9:3.582677165,500-999:1.338582677,10-29:3.582677165,0,
C1139038,Relays,Power Relays,G2RL-2A-HA DC5,RELAY-TH,6,Omron Electronics,Extended,- Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201132300_Omron-Electronics-G2RL-2A-HA-DC5_C1139038.pdf,1000-:1.352755906,200-499:1.428346457,30-199:3.689763780,1-9:3.689763780,500-999:1.377952756,10-29:3.689763780,0,
C1139043,Relays,Power Relays,G5NB-1A-HA DC24,RELAY-TH,4,Omron Electronics,Extended,- Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2107280640_Omron-Electronics-G5NB-1A-HA-DC24_C1139043.pdf,1000-:0.681889764,200-499:0.719685039,30-199:1.859842520,1-9:1.859842520,500-999:0.694488189,10-29:1.859842520,0,
C1139044,Relays,Power Relays,G5NB-1A-HA DC12,RELAY-TH,4,Omron Electronics,Extended,- Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2107280640_Omron-Electronics-G5NB-1A-HA-DC12_C1139044.pdf,1000-:0.681889764,200-499:0.719685039,30-199:1.859842520,1-9:1.859842520,500-999:0.694488189,10-29:1.859842520,0,
C114803,Relays,Power Relays,812H-1C-S-12VDC,RELAY-TH_812H-1C-S-12VDC,5,Song Chuan,Extended,General Purpose 12VDC SPDT 7A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809291616_Song-Chuan-812H-1C-S-12VDC_C114803.pdf,1-9:1.127559055,30-99:0.790551181,2000-3999:0.636220472,500-999:0.653543307,10-29:0.932283465,4000-:0.631496063,100-499:0.674015748,1000-1999:0.644094488,0,
C114879,Relays,Power Relays,HFE10-1/12-HST-L2,RELAY-TH,5,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPST-NO 50A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810010722_HF-Xiamen-Hongfa-Electroacoustic-HFE10-1-12-HST-L2_C114879.pdf,1-9:3.135433071,10-29:2.776377953,30-99:2.710236220,100-499:2.644094488,500-999:2.615748031,1000-1999:2.579527559,2000-3999:2.552755906,4000-:2.533858268,675,
C114912,Relays,Power Relays,812H-1C-C-12VDC,RELAY-TH_812H-1C-X-XX,5,Song Chuan,Extended,General Purpose 12VDC SPDT 12A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1808102340_Song-Chuan-812H-1C-C-12VDC_C114912.pdf,4000-:0.565354331,500-999:0.585826772,2000-3999:0.570078740,1-9:1.007874016,30-99:0.707086614,1000-1999:0.576377953,10-29:0.833070866,100-499:0.603149606,0,
C115082,Relays,Power Relays,HFE9-3/12DST,RELAY-TH_HFE9-3_+_12DST,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPST-NC 60A Latching, Dual Coil Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810010722_HF-Xiamen-Hongfa-Electroacoustic-HFE9-3-12DST_C115082.pdf,4000-:1.966929134,10-29:2.184251969,100-499:2.066141732,1000-1999:2.006299213,1-9:2.505511811,30-99:2.124409449,2000-3999:1.982677165,500-999:2.039370079,40,
C115716,Relays,Power Relays,ALDP124W,RELAY-TH_ALDP1XXW,4,PANASONIC,Extended,General Purpose 24VDC SPST-NO 5A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809121819_PANASONIC-ALDP124W_C115716.pdf,1-9:1.014173228,10-13:0.785826772,14-15:0.785826772,16-19:0.785826772,20-28:0.785826772,29-:0.785826772,1575,
C115717,Relays,Power Relays,ALDP105W,RELAY-TH_ALDP1XXW,4,PANASONIC,Extended,Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALDP105W_C115717.pdf,1000-:0.948031496,500-999:0.960629921,100-499:0.987401575,30-99:1.137007874,10-29:1.319685039,1-9:1.571653543,400,
C115718,Relays,Power Relays,ALDP112W,RELAY-TH_ALDP1XXW,4,PANASONIC,Extended,Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALDP112W_C115718.pdf,1-9:0.881889764,10-13:0.683464567,14-15:0.683464567,16-19:0.683464567,20-28:0.683464567,29-:0.683464567,1520,
C116483,Relays,Automotive Relays,HFKA-012-2ZST,RELAY-TH_HFKA_+_X-2ZXXXX_XXX,10,HF(Xiamen Hongfa Electroacoustic),Extended,Nolocking 16V@MAX 12V@DC 30A DPDT Through Hole Automotive Relays ROHS,https://datasheet.lcsc.com/lcsc/1810141506_HF-Xiamen-Hongfa-Electroacoustic-HFKA-012-2ZST_C116483.pdf,1-9:1.844094488,10-29:1.500787402,30-99:1.251968504,100-499:1.045669291,500-999:1.011023622,1000-1999:0.993700787,2000-3999:0.981102362,4000-:0.971653543,0,
C116840,Relays,Power Relays,JW1FSN-DC24V,RELAY-TH,5,PANASONIC,Extended,General Purpose 24VDC SPDT 10A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809121816_PANASONIC-JW1FSN-DC24V_C116840.pdf,1-9:6.365354331,10-29:5.714960630,30-99:5.612598425,102-103:5.459842520,104-:5.459842520,100-101:5.459842520,0,
C116963,Relays,Power Relays,G5LE-14 5VDC,RELAY-TH_G5LE-14-XX,5,Omron Electronics,Extended,General Purpose 5VDC SPDT 10A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810241520_Omron-Electronics-G5LE-14-5VDC_C116963.pdf,1-9:2.223622047,10-29:1.869291339,30-99:1.611023622,100-499:1.398425197,500-999:1.362204724,1000-1999:1.343307087,2000-3999:1.330708661,4000-:1.321259843,908,
C116964,Relays,Power Relays,G5LE-14 DC12,RELAY-TH,5,Omron Electronics,Extended,General Purpose 12VDC SPDT 10A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811151639_Omron-Electronics-G5LE-14-DC12_C116964.pdf,4000-:1.051968504,2000-3999:1.058267717,1000-1999:1.069291339,500-999:1.083464567,100-499:1.113385827,30-99:1.281889764,10-29:1.488188976,1-9:1.771653543,960,
C116965,Relays,Power Relays,G5LE-14 DC24,RELAY-TH_G5LE-14-XX,5,Omron Electronics,Extended,General Purpose 24VDC SPDT 10A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811151649_Omron-Electronics-G5LE-14-DC24_C116965.pdf,1-9:1.812598425,10-29:1.507086614,30-99:1.285039370,100-499:1.102362205,500-999:1.072440945,1000-1999:1.056692913,2000-3999:1.045669291,4000-:1.037795276,227,
C117496,Relays,Power Relays,HF46F-G/24-HS1,RELAYS-TH_HF46F-G_+_XX-HS1-XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPST-NO 7A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811091420_HF-Xiamen-Hongfa-Electroacoustic-HF46F-G-24-HS1_C117496.pdf,1-9:0.748031496,10-29:0.628346457,30-99:0.541732283,100-499:0.470866142,500-999:0.458267717,1000-1999:0.451968504,2000-3999:0.448818898,4000-:0.445669291,1380,
C117498,Relays,Power Relays,HF49FD-024-1H11T,RELAY-TH_HF49FD_+_XXX-1H11_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPST-NO 5A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810010721_HF-Xiamen-Hongfa-Electroacoustic-HF49FD-024-1H11T_C117498.pdf,1-9:1.625196850,10-29:1.411023622,30-99:1.256692913,100-499:1.127559055,500-999:1.105511811,1000-1999:1.096062992,2000-3999:1.086614173,4000-:1.081889764,2842,
C118203,Relays,Power Relays,JS1A-12V-F,RELAY-TH,4,PANASONIC,Extended,General Purpose 12VDC SPST-NO 10A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811111741_PANASONIC-JS1A-12V-F_C118203.pdf,500-999:1.244094488,1-9:2.155905512,30-99:1.507086614,10-29:1.779527559,100-499:1.281889764,1000-:1.225196850,0,
C118254,Relays,Power Relays,HF33F/024-HS3,RELAYS-TH_HF33F_+_XX-HS1_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPST-NO 10A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811021610_HF-Xiamen-Hongfa-Electroacoustic-HF33F-024-HS3_C118254.pdf,1-9:0.680314961,10-29:0.566929134,30-99:0.485039370,100-499:0.417322835,500-999:0.406299213,1000-1999:0.400000000,2000-3999:0.396850394,4000-:0.393700787,0,
C118878,Relays,Power Relays,HF32F/005-ZS3,RELAY-TH_HF32F_+_012-ZS3,5,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 5VDC SPDT 5A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810271709_HF-Xiamen-Hongfa-Electroacoustic-HF32F-005-ZS3_C118878.pdf,1-9:0.658267717,10-29:0.538582677,30-99:0.451968504,100-499:0.379527559,500-999:0.368503937,1000-1999:0.362204724,2000-3999:0.357480315,4000-:0.354330709,7075,
C119033,Relays,Power Relays,HF42F/024-2HST,RELAYS-TH_HF42F_+_XX-2HSX_XXX,6,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC DPST-NO 5A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809211827_HF-Xiamen-Hongfa-Electroacoustic-HF42F-024-2HST_C119033.pdf,1-9:1.163779528,10-29:0.974803150,30-99:0.837795276,100-499:0.724409449,500-999:0.705511811,1000-1999:0.696062992,2000-3999:0.689763780,4000-:0.685039370,0,
C119084,Relays,Signal Relays,HFD4/3,Through Hole,8,HF(Xiamen Hongfa Electroacoustic),Extended,DPDT 3V@DC 2A 220V@ Max 250V@Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1809291515_HF-Xiamen-Hongfa-Electroacoustic-HFD4-3_C119084.pdf,1-9:1.285039370,10-29:1.045669291,30-99:0.870866142,100-499:0.727559055,500-999:0.703937008,1000-1999:0.691338583,2000-3999:0.683464567,4000-:0.677165354,350,
C12072,Relays,Power Relays,HK4100F-DC5V-SHG,RELAY-TH_HK4100F-DC5V-SHG,6,Ningbo Keke New Era Appliance,Extended,General Purpose 5VDC SPDT 3A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811151136_Ningbo-Keke-New-Era-Appliance-HK4100F-DC5V-SHG_C12072.pdf,1-9:0.488188976,10-29:0.420472441,30-99:0.373228346,100-499:0.332283465,500-999:0.325984252,1000-1999:0.322834646,2000-3999:0.319685039,4000-:0.318110236,14931,
C1222342,Relays,Power Relays,FBR-59ND12-Y-HW,RELAY-TH,6,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FBR-59ND12-Y-HW_C1222342.pdf,1-9:3.269291339,30-99:2.291338583,1000-:1.866141732,500-999:1.894488189,10-29:2.702362205,100-499:1.951181102,0,
C1222347,Relays,Signal Relays,FTR-B4CA012Z,RELAY-TH,8,FUJITSU,Extended,- Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-B4CA012Z_C1222347.pdf,1-9:2.804724409,10-29:2.275590551,30-99:1.892913386,100-499:1.576377953,500-999:1.522834646,1000-:1.496062992,955,
C1222348,Relays,Power Relays,FTR-F1AA012V,RELAY-TH,6,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F1AA012V_C1222348.pdf,1-9:2.297637795,10-29:1.862992126,30-99:1.548031496,100-499:1.288188976,500-999:1.244094488,1000-:1.222047244,440,
C1222349,Relays,Power Relays,FTR-F1AD1.5V,RELAY-TH,6,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F1AD1-5V_C1222349.pdf,1-9:2.541732283,10-29:2.201574803,30-99:2.138582677,100-499:2.077165354,500-999:2.048818898,1000-:2.014173228,766,
C1222350,Relays,Power Relays,FTR-F1CA005V,RELAY-TH,8,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F1CA005V_C1222350.pdf,500-999:1.269291339,1000-:1.247244094,1-9:2.340157480,30-99:1.577952756,10-29:1.899212598,100-499:1.314960630,472,
C1222352,Relays,Power Relays,FTR-F1CL005R,RELAY-TH,8,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F1CL005R_C1222352.pdf,1-9:2.585826772,10-29:2.097637795,30-99:1.744881890,100-499:1.451968504,500-999:1.403149606,1000-:1.377952756,546,
C1222353,Relays,Power Relays,FTR-F3AA005E-HA,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F3AA005E-HA_C1222353.pdf,1-9:1.020472441,10-29:0.844094488,30-99:0.714960630,100-499:0.609448819,500-999:0.592125984,1000-:0.582677165,0,
C1222354,Relays,Power Relays,FTR-F3AA012E,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F3AA012E_C1222354.pdf,1-9:0.748031496,10-29:0.612598425,30-99:0.513385827,100-499:0.433070866,500-999:0.418897638,1000-:0.412598425,1646,
C1222356,Relays,Power Relays,FTR-F4GAK012T-KW,RELAY-TH,6,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-F4GAK012T-KW_C1222356.pdf,1-9:2.418897638,10-29:2.091338583,30-99:2.031496063,100-499:1.971653543,500-999:1.944881890,1000-:1.911811024,0,
C1222359,Relays,Power Relays,FTR-H1AA012V,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-H1AA012V_C1222359.pdf,1-9:1.703937008,10-29:1.409448819,30-99:1.195275591,100-499:1.018897638,500-999:0.988976378,1000-:0.974803150,0,
C1222362,Relays,Power Relays,FTR-K1AK012W-MA,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-K1AK012W-MA_C1222362.pdf,1-9:1.617322835,30-99:1.133858268,10-29:1.337007874,100-499:0.966929134,500-999:0.938582677,1000-:0.924409449,0,
C1222365,Relays,Power Relays,FTR-K1CK012W-MA,RELAY-TH,8,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-K1CK012W-MA_C1222365.pdf,500-999:1.061417323,10-29:1.513385827,100-499:1.092913386,1-9:1.831496063,30-99:1.283464567,1000-:1.045669291,0,
C1222366,Relays,Power Relays,FTR-K2AK005T,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-K2AK005T_C1222366.pdf,1-9:1.749606299,10-29:1.447244094,30-99:1.226771654,100-499:1.045669291,500-999:1.015748031,1000-:1.000000000,989,
C1222367,Relays,Power Relays,FTR-K3AB024W-PV,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-K3AB024W-PV_C1222367.pdf,500-999:1.718110236,30-99:2.077165354,1000-:1.691338583,1-9:2.963779528,10-29:2.450393701,100-499:1.770078740,0,
C1222368,Relays,Power Relays,FTR-K3JB012W,RELAY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-K3JB012W_C1222368.pdf,500-999:1.111811024,1000-:1.094488189,1-9:1.918110236,30-99:1.344881890,100-499:1.144881890,10-29:1.585826772,0,
C1222369,Relays,Power Relays,FTR-P3CN012W1-06,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-P3CN012W1-06_C1222369.pdf,10-29:0.888188976,100-499:0.622047244,1-9:1.088188976,30-99:0.743307087,1000-:0.592125984,500-999:0.603149606,0,
C1222371,Relays,Power Relays,FTR-J2AK012W,RELAY-TH,8,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-J2AK012W_C1222371.pdf,1-9:15.162204724,32-33:14.768503937,30-31:14.768503937,10-29:15.162204724,34-35:14.768503937,36-:14.768503937,0,
C1222373,Relays,Power Relays,JS-12-K,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-JS-12-K_C1222373.pdf,500-999:1.004724409,1000-:0.987401575,1-9:1.840944882,30-99:1.245669291,10-29:1.496062992,100-499:1.039370079,90,
C1222374,Relays,Power Relays,FTR-LYCA024V,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-LYCA024V_C1222374.pdf,1-9:3.269291339,30-99:2.291338583,1000-:1.866141732,10-29:2.702362205,100-499:1.951181102,500-999:1.894488189,0,
C1222376,Relays,Power Relays,FTR-LYCA005Y,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-LYCA005Y_C1222376.pdf,1-9:3.314960630,10-29:2.703937008,30-99:2.259842520,100-499:1.892913386,500-999:1.831496063,1000-:1.800000000,2190,
C1222377,Relays,Power Relays,FTR-LYCA012Y,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-LYCA012Y_C1222377.pdf,500-999:1.376377953,10-29:3.685039370,1-9:3.685039370,30-199:3.685039370,200-499:1.426771654,1000-:1.351181102,0,
C1222378,Relays,Power Relays,FTR-LYCA024Y,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-FTR-LYCA024Y_C1222378.pdf,1-9:2.883464567,10-29:2.340157480,30-99:1.944881890,100-499:1.620472441,500-999:1.563779528,1000-:1.537007874,16,
C1222379,Relays,Signal Relays,NA-5W-K,REALY-TH,8,FUJITSU,Extended,Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-NA-5W-K_C1222379.pdf,1-9:1.478740157,30-99:1.007874016,1000-:0.804724409,10-29:1.206299213,100-499:0.845669291,500-999:0.817322835,0,
C1222380,Relays,Power Relays,NY-5W-K-IE,REALY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-NY-5W-K-IE_C1222380.pdf,1-9:2.266141732,10-29:1.874015748,100-499:1.352755906,30-99:1.588976378,1000-:1.292913386,500-999:1.313385827,2,
C1222382,Relays,Power Relays,NY-12W-K,REALY-TH,4,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-NY-12W-K_C1222382.pdf,1-9:2.333858268,30-99:1.625196850,10-29:1.922834646,100-499:1.379527559,500-999:1.338582677,1000-:1.318110236,93,
C1222385,Relays,Power Relays,VE-12HE-K-VD,RELAY-TH,5,FUJITSU,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2201140500_FUJITSU-VE-12HE-K-VD_C1222385.pdf,1-9:2.004724409,10-29:1.658267717,30-99:1.404724409,100-499:1.196850394,500-999:1.162204724,1000-:1.144881890,0,
C12249,Relays,Power Relays,HRS2H-S-DC24V,RELAY-TH_HRS2H-S-DC24V,8,Zhejiang HKE,Extended,General Purpose 24VDC DPDT 1A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811040313_Zhejiang-HKE-HRS2H-S-DC24V_C12249.pdf,1-9:0.842519685,10-29:0.708661417,30-99:0.611023622,100-499:0.530708661,500-999:0.516535433,1000-1999:0.510236220,2000-3999:0.503937008,4000-:0.500787402,20,
C12250,Relays,Signal Relays,HRB1-S-DC24V,RELAY-TH_HRB1-S-X,6,Zhejiang HKE,Extended,SPDT 24V@DC 1A 60V@MAX 125V@Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1811091412_Zhejiang-HKE-HRB1-S-DC24V_C12250.pdf,1-9:0.770078740,30-99:0.552755906,1000-1999:0.458267717,2000-3999:0.453543307,4000-:0.450393701,500-999:0.464566929,10-29:0.644094488,100-499:0.478740157,211,
C122874,Relays,Power Relays,G5RL-1A-E DC12,RELAY-TH_XG5RL-1A-E,6,Omron Electronics,Extended,General Purpose 12VDC SPST-NO 16A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809291618_Omron-Electronics-G5RL-1A-E-DC12_C122874.pdf,1-9:1.735433071,10-29:1.439370079,30-99:1.225196850,100-499:1.048818898,500-999:1.018897638,1000-1999:1.004724409,2000-3999:0.993700787,4000-:0.985826772,74,
C12370,Relays,Signal Relays,JRC-23F-005-1ZS(555),RELAY-TH_JRC-23F-005-1ZS,6,HF(Xiamen Hongfa Electroacoustic),Extended,SPDT 5V@DC 1A 60V@MAX 125V@Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1811040323_HF-Xiamen-Hongfa-Electroacoustic-JRC-23F-005-1ZS-555_C12370.pdf,1-9:0.932283465,10-29:0.766929134,30-99:0.647244094,100-499:0.548031496,500-999:0.530708661,1000-1999:0.522834646,2000-3999:0.516535433,4000-:0.511811024,998,
C124072,Relays,Power Relays,G6B-2014P-FD-US DC12,RELAY-TH,6,Omron Electronics,Extended,Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/2002250531_Omron-Electronics-G6B-2014P-FD-US-DC12_C124072.pdf,1-9:3.176377953,10-29:2.738582677,30-99:2.658267717,100-499:2.577952756,500-999:2.541732283,1000-1999:2.497637795,2000-3999:2.464566929,4000-:2.442519685,0,
C12413,Relays,Power Relays,HK23F-DC3V-SHG,RELAY-TH_HK23F-XXV,6,Ningbo Keke New Era Appliance,Extended,General Purpose 3VDC SPDT 2A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1811040323_Ningbo-Keke-New-Era-Appliance-HK23F-DC3V-SHG_C12413.pdf,1-9:0.741732283,10-29:0.609448819,30-99:0.514960630,100-499:0.436220472,500-999:0.422047244,1000-1999:0.415748031,2000-3999:0.411023622,4000-:0.407874016,35,
C124241,Relays,Power Relays,HRS3FNH-S-DC5V-A,RELAY-TH_HRS3FNH-X-X-A,4,Zhejiang HKE,Extended,General Purpose 5VDC SPST-NO 10A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809091608_Zhejiang-HKE-HRS3FNH-S-DC5V-A_C124241.pdf,1-9:0.760629921,10-29:0.634645669,30-99:0.543307087,100-499:0.467716535,500-999:0.455118110,1000-1999:0.448818898,2000-3999:0.444094488,4000-:0.440944882,146,
C124748,Relays,Power Relays,HK115FH-DC12V-SG,RELAY-TH_HK115FH-DCX-X-XX,8,Ningbo Keke New Era Appliance,Extended,General Purpose 12VDC SPDT 16A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912251710_Ningbo-Keke-New-Era-Appliance-HK115FH-DC12V-SG_C124748.pdf,1-9:1.535433071,10-29:1.264566929,30-99:1.067716535,100-499:0.905511811,500-999:0.878740157,1000-1999:0.864566929,2000-3999:0.855118110,4000-:0.847244094,3,
